INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
1,80000,2,3,1,43,2,2,2,3,3,2,66852,68152,71459,73690,71908,76294,3000,5000,4000,0,5700,0
0,430000,2,5,2,41,-2,-2,-2,-2,-2,-2,2663,20679,6698,2104,888,888,20679,6698,2104,888,888,4232
1,298838,2,2,1,35,0,0,0,0,0,0,281019,275810,272616,194557,189061,192377,10957,12290,7226,6572,6271,5649
0,150000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,110000,2,2,1,24,1,-1,0,0,0,0,-1256,65064,66102,54275,51791,52928,68500,3114,4016,2000,2000,2000
1,100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500
0,230000,2,2,1,27,0,0,0,0,0,0,228863,227814,218694,191956,191741,176784,8862,8933,6956,7845,6784,7471
0,390000,2,1,2,25,0,0,0,0,0,0,21382,19133,19327,26992,33483,37465,4000,5000,11417,10000,10000,5000
0,80000,1,1,2,31,-1,-1,0,0,0,0,17873,65585,64047,48107,48620,45280,65592,2051,2002,2013,2004,2000
0,170000,2,2,1,43,0,-1,-1,-1,-1,-1,20699,11614,11487,14716,8172,8244,11614,11487,14743,8172,8244,13733
0,120000,2,2,2,33,0,0,0,0,0,0,135770,136901,115299,117498,89417,91370,5000,5000,4620,3200,3300,5000
0,200000,1,1,1,52,-1,-1,-1,-1,-1,-1,2343,3943,1443,1443,1443,1443,3943,1443,1443,1443,1443,1443
0,180000,2,2,2,35,1,-2,-2,-1,-1,-2,0,0,0,900,0,0,0,0,900,0,0,0
1,20000,1,3,2,27,0,0,0,0,0,0,13384,14153,15417,16944,18992,15888,1300,1500,2000,2048,0,4500
1,120000,1,2,1,36,0,0,0,2,2,1,49463,51837,55441,58370,57003,57042,3476,5045,4433,160,1160,2210
0,350000,2,2,2,31,1,2,0,0,0,0,279767,253462,259137,264798,269673,275672,0,9754,10000,9396,10083,9439
1,120000,2,2,2,27,1,1,-2,-2,-2,-2,11238,0,0,0,0,0,0,0,0,0,0,0
1,190000,1,1,2,30,0,0,0,0,0,0,181750,188879,190282,140539,97525,97431,13781,7417,6400,5218,3412,5922
0,50000,2,2,1,34,0,0,0,2,2,2,45974,47504,45206,35892,22989,22483,2374,4656,25,2869,0,814
0,20000,2,3,1,44,0,0,2,0,0,-2,17095,19112,17980,18780,0,0,3000,0,1000,1000,0,0
1,360000,2,2,2,28,1,1,-2,-2,-2,-2,2494,-5,-5,-5,-5,-5,0,0,0,0,0,0
0,500000,1,2,2,30,0,0,-2,-2,-2,-2,380417,377866,-3634,-3634,-3634,-3634,9027,3634,0,1907,0,210000
1,50000,1,2,1,25,0,0,2,0,0,2,35508,34386,31010,31699,35198,34603,3315,78,1221,4173,120,1500
1,70000,2,2,2,24,0,0,1,0,0,0,64834,52403,48560,48209,49439,51166,3347,802,1847,2000,2617,1904
0,20000,2,2,2,23,0,0,0,0,0,0,16740,17451,18141,18239,18302,18337,1600,1600,1000,663,654,651
0,80000,2,2,1,46,0,0,0,0,0,0,34494,35930,37326,38203,39580,40920,2000,2000,1500,2000,2000,2000
0,90000,2,1,1,37,-2,-2,-2,-2,-2,-1,1243,0,2366,-1438,-1438,66129,0,2366,1068,0,67567,2500
0,50000,1,2,1,37,1,-1,-1,-1,-1,-2,0,780,390,780,0,0,780,390,780,0,0,0
1,60000,1,2,1,24,0,0,0,0,0,0,62605,61760,62154,59530,33406,32366,2322,2977,1928,1126,1129,1239
1,360000,2,2,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,10000,1,2,1,38,0,2,2,3,2,1,6498,6941,9355,9045,8793,8644,701,2694,0,51,52,229
1,500000,1,1,1,39,-1,-1,-1,-1,-1,-1,11045,10483,12330,11114,17748,10213,10619,12334,11117,17752,10217,438
0,170000,1,2,1,33,-1,2,2,-1,-1,-2,917,917,0,2038,0,0,0,0,2038,0,0,0
1,20000,1,2,2,22,1,2,2,0,0,0,17336,17751,18113,14885,14975,15311,1000,1003,1300,900,700,4700
1,50000,1,1,1,45,-1,-1,-1,-1,-1,-1,397,397,397,390,390,390,397,397,390,390,390,384
1,260000,1,1,1,43,1,-1,-1,0,0,0,35,35,35,14677,13490,35,0,0,14839,0,0,0
1,80000,1,2,2,39,3,2,0,0,0,0,75635,73830,74968,23867,23130,0,0,2968,1867,463,0,0
1,80000,1,2,1,35,0,0,0,0,0,0,20274,21418,21804,23822,24762,25377,1589,846,2390,1422,1074,1237
1,20000,1,2,2,27,1,2,0,0,2,2,7326,7060,8240,9582,9279,9971,0,1296,1638,0,844,0
1,20000,1,2,1,28,1,0,0,0,0,0,10177,11836,12662,14143,14857,16624,2031,1216,1697,1142,2114,784
0,180000,1,1,2,30,0,0,0,0,0,0,139804,136528,57096,52694,50276,52945,7000,6000,3500,3500,3500,3900
1,160000,1,1,2,29,0,0,0,0,0,1,154817,156234,153838,129390,122952,115690,7618,6719,5022,5596,4794,4000
1,100000,1,1,2,27,-1,-1,-1,-1,-1,-2,2927,831,1226,330,0,0,831,1226,330,0,0,0
1,50000,1,2,1,22,2,1,0,0,0,0,50910,49351,49198,46410,47251,48203,50,2993,1280,1986,1177,1266
0,350000,2,2,2,27,0,0,0,0,0,0,16022,17059,17772,18127,18536,19224,1600,1300,650,700,1000,750
1,200000,1,1,1,36,1,0,-1,-1,-1,-1,1231,435,1327,501,198,198,198,1327,501,198,198,239
0,500000,2,1,2,37,0,0,0,0,0,0,43643,46586,48832,49568,46939,49147,4000,3000,2000,2000,3000,7000
0,30000,2,3,1,45,-2,-2,-2,-2,-2,-2,0,1930,1930,2072,4072,0,1930,1930,2072,4072,0,0
0,200000,2,4,2,25,0,0,0,0,0,0,134857,123653,108765,96918,98685,97621,4257,3274,3025,3266,3145,2176
1,40000,2,1,2,25,0,0,0,0,0,0,26189,26877,28018,28971,29576,30385,1423,1576,1434,1094,1294,1205
0,270000,2,1,2,26,1,-2,-1,-1,-2,-2,0,0,6336,0,0,0,0,6336,0,0,0,0
0,220000,2,1,2,29,-2,-2,-2,-2,-2,-2,19030,14287,8183,21189,7838,321,14287,8194,22000,7838,321,21317
0,260000,1,2,1,42,0,0,0,0,0,0,252107,222195,209496,215317,220727,218750,12004,15000,15000,12000,10000,10000
0,300000,2,2,2,25,-2,-2,-2,-2,-2,-2,780,390,334,780,2590,1490,390,334,780,2590,1490,11813
1,50000,1,2,1,24,0,0,0,0,-1,-1,6622,4768,2626,1677,1160,910,1062,1000,33,1160,910,322
0,20000,1,3,2,24,1,2,0,0,0,0,17231,15897,16232,16555,16104,16055,0,1300,573,576,600,1900
0,200000,2,2,2,32,0,0,0,0,0,0,165074,170905,186093,188139,141208,144242,10000,20000,6000,5300,5500,4600
1,230000,2,1,1,64,0,-2,-2,-2,-2,-2,33,33,33,33,33,33,33,33,33,33,33,164
0,250000,1,2,1,47,-1,-1,-1,-1,-1,-1,10735,19147,4192,5947,5453,0,19269,4192,5966,5453,0,0
0,200000,1,1,2,24,-1,-1,-1,-1,0,0,9167,200,198,18154,13677,2018,200,198,18156,0,1150,0
0,50000,1,2,2,39,0,0,0,0,0,0,47206,8464,9799,10054,9736,9955,1500,1500,400,344,371,314
0,120000,2,2,2,24,0,0,0,-2,-2,-2,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0
1,50000,2,2,2,38,1,2,1,1,2,2,22826,23554,24774,25640,25857,26908,1398,1848,1519,905,1620,0
1,30000,2,2,1,34,0,0,0,0,0,0,19037,20136,20941,21737,22202,22682,1718,1232,1243,870,889,556
0,100000,2,2,1,42,1,-2,-2,-1,-1,-1,0,0,0,1054,1230,1054,0,0,1054,1230,1054,1054
0,120000,2,2,1,30,-1,-1,-2,-1,-1,-2,2706,161,250,2561,-295,-295,569,250,3265,0,0,0
0,140000,1,2,2,41,0,0,0,0,0,0,92281,92370,92446,65774,65076,64295,3551,3814,2333,2340,2279,2273
1,70000,2,2,1,29,2,0,0,2,2,2,41340,42660,45004,44264,46861,46231,2020,3350,278,3351,263,1831
0,190000,1,2,2,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000
0,200000,2,1,2,31,-1,2,-1,2,-1,-1,2905,1258,1863,390,390,390,0,2253,0,390,390,390
1,200000,1,1,2,30,0,2,2,-1,-1,-1,2062,1882,0,178,178,178,0,0,178,178,0,0
1,102386,2,1,2,28,1,0,0,0,0,0,3419,5580,7683,26209,27079,28073,2403,2379,18819,1477,2238,3522
1,150000,2,2,2,44,2,2,0,0,0,0,168179,159008,157164,155109,153033,156636,0,5684,5538,5410,11000,0
0,480000,2,1,1,43,0,0,0,0,0,0,276681,282328,288120,294000,300000,3493,5647,5792,5880,6000,3493,21308
0,200000,2,1,2,31,1,-2,-2,-1,-1,-1,4035,4195,0,2907,2400,945,4210,0,2907,2400,945,0
1,240000,2,3,1,50,0,0,0,0,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714
0,230000,2,1,2,29,-1,-1,-1,-1,-1,-1,33147,1672,3677,18346,3900,4167,1672,3677,18346,3900,4167,399
0,20000,1,2,1,37,0,0,0,0,0,-2,17622,19996,15467,15863,0,0,3000,2000,1000,0,0,0
0,320000,1,2,2,35,0,0,0,0,0,0,12233,16490,20011,17918,18627,19167,7000,4100,1000,1000,1000,1000
0,370000,2,3,2,29,-1,-1,-1,-2,-2,-2,28397,19340,-400,-1900,-1900,-1900,19438,7,0,0,0,0
1,200000,1,2,1,39,-1,-1,0,-1,-1,0,210,1376,59,941,1846,2897,1387,72,954,1848,1784,134
1,110000,2,2,1,32,2,2,2,2,2,0,110051,111893,108825,112458,109355,108505,5347,495,7444,374,4013,3926
1,50000,2,2,1,29,0,0,0,0,-2,-2,37355,28544,8499,0,0,0,1858,1042,0,0,0,0
1,130000,1,2,1,31,2,2,1,0,0,0,134357,134338,129642,95159,91312,89072,4699,1778,3621,3289,3236,3398
1,90000,1,2,1,36,0,0,0,0,2,2,75164,74859,75910,77671,77334,78626,3402,3158,4652,2094,3791,2294
1,10000,2,2,2,46,2,0,0,2,2,3,1526,2496,4245,4525,5450,5073,1000,1800,500,1000,0,0
1,50000,1,1,2,26,-1,2,2,-1,0,-1,5713,5406,-978,978,652,626,0,0,1956,0,626,0
1,70000,1,3,1,45,1,1,1,1,1,1,71374,71166,69774,66345,69214,68268,2939,2831,616,4365,2573,616
1,20000,2,2,2,32,0,2,1,1,1,0,6579,6327,7715,8691,8567,9301,0,1657,1254,122,1026,1461
1,200000,1,1,1,39,-1,-1,-1,-1,-1,-1,416,416,416,416,416,416,416,416,416,416,416,458
1,60000,1,2,1,47,-1,0,0,-1,-1,-1,338,319,166,318,299,280,300,300,568,300,300,300
1,50000,1,2,2,41,0,1,2,0,0,0,44026,45241,44207,44988,45753,48364,2215,0,1773,1492,3715,0
1,140000,2,2,2,49,-2,-2,-2,-2,-2,-2,1282,367,0,3794,0,865,367,0,3794,0,865,825
1,100000,2,2,1,42,-1,0,0,0,0,-1,6904,2474,2361,4098,2759,3474,1230,1539,3639,0,3474,0
0,50000,2,3,2,27,0,0,0,2,2,2,41991,42736,45821,46767,45886,48701,1720,3805,2000,0,3581,0
1,30000,2,2,1,37,-1,-1,-1,-1,-1,-1,394,30,30,30,30,4044,97,97,97,97,4111,16916
0,240000,2,1,2,36,0,0,2,0,0,2,176035,196664,192140,194357,205637,202417,25228,0,6947,14402,33,7167
0,250000,1,1,2,30,-2,-2,-2,-2,-2,-2,2729,2538,6244,1297,1763,1907,2543,6247,1300,1766,1912,1000
0,300000,2,2,1,27,-2,-2,-2,-2,-2,-2,2200,1378,1109,0,474,337,1378,1422,0,474,337,1394
0,340000,2,2,2,30,0,0,0,0,-1,-1,47664,38192,39234,20960,360,360,2000,2000,3000,360,360,45385
0,120000,1,1,1,45,0,0,0,0,0,0,118287,117775,117106,118207,116885,123040,5700,5700,6000,5000,10000,0
1,110000,2,1,1,32,1,2,0,0,0,0,42867,41901,44126,43483,43435,41010,0,3000,2000,2000,2000,3600
1,136983,1,1,2,32,2,2,2,2,2,1,124643,130196,131342,129834,130461,133564,9055,4790,2066,2801,8330,1380
1,507631,1,1,1,41,1,0,0,0,0,0,564138,562541,457935,464169,452638,461943,19890,19189,17163,17255,17763,16824
1,80000,1,2,1,28,2,2,0,0,0,0,79670,76949,75460,76779,78158,79920,88,2637,2421,2419,3344,1231
1,88336,2,2,1,42,0,1,0,0,0,0,82642,79904,77310,45925,31834,32703,496,3212,1977,1133,1467,1310
1,30000,1,2,1,49,1,2,0,0,2,0,22377,21731,22918,24241,23713,25310,0,1570,1986,0,1993,985
0,260000,2,1,2,26,0,0,0,0,0,0,144112,144619,142380,141746,112938,110346,5033,5046,4573,4000,3800,4000
1,20000,1,2,1,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,200000,1,2,1,37,-2,-1,-1,-1,0,0,500,598,1946,11900,6344,4747,598,1950,11921,4,3,1201
1,100000,1,2,1,27,0,0,0,0,0,0,9680,11037,12375,13807,15111,15674,1824,1824,1905,1824,959,1729
1,240000,1,1,1,38,-1,-1,0,-1,0,-1,735,943,735,1972,1763,1763,943,526,1972,526,1763,1376
1,10000,1,2,2,31,0,0,0,0,0,0,6052,7052,7973,8464,8474,8957,1258,1257,624,293,718,665
1,20000,1,2,2,39,-1,-1,2,0,0,0,431,1639,1103,713,646,133,1746,0,0,0,342,0
0,240000,1,1,1,38,1,-2,-2,-2,-2,-1,0,0,0,0,0,690,0,0,0,0,690,0
0,90000,1,2,2,29,0,0,0,0,0,0,86294,88412,89853,69362,70537,56775,4400,4111,2100,2200,2510,2000
0,50000,2,1,2,24,0,0,0,0,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389
1,56889,1,2,1,26,0,0,0,0,0,0,56549,55727,49172,19234,19686,19696,2655,1817,2289,1000,780,1688
1,30000,1,2,2,24,-1,-1,-1,0,0,-2,390,390,780,780,0,0,390,780,0,0,0,0
0,210000,1,2,2,28,0,0,0,0,0,0,187992,193623,187501,167142,170910,174336,8500,8600,6500,6500,6300,7900
1,150000,1,2,1,33,1,2,0,0,0,0,130661,130273,128662,127840,126399,121208,2504,2925,4147,4169,5541,1265
0,50000,1,2,2,30,0,0,0,0,0,0,50507,48751,44688,19823,13645,10876,4000,2220,1000,1500,1000,1500
1,50000,1,2,1,48,0,0,0,0,0,0,41453,41569,40768,18814,18199,18352,1864,1702,8588,948,701,621
1,50000,2,2,1,45,0,1,0,1,1,0,9419,5875,2857,3172,9810,9461,450,573,410,6740,1056,2981
0,60000,2,1,2,26,0,0,0,0,0,0,36604,35777,29836,30818,31314,30852,1765,1812,1794,1290,1268,1273
0,300000,2,1,1,45,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291
0,130000,1,2,2,29,0,0,0,0,0,0,130708,132080,130128,101794,101826,101763,6658,5146,4000,4000,3866,3435
0,460000,2,2,2,35,0,0,0,0,0,0,449790,450047,453770,396600,392879,398478,17610,17500,13810,14100,14520,15000
0,230000,1,2,2,36,-2,-2,-2,-2,-2,-2,3245,1855,2577,8001,2970,-1,1864,2590,8039,2984,0,381
1,100000,1,1,2,37,0,-1,0,0,0,0,1020,1035,1465,1406,353,2010,1100,1097,486,243,1924,3260
1,20000,1,1,1,35,1,0,0,0,0,0,16985,18084,19176,19178,19574,20037,1533,1625,607,629,705,203
1,20000,1,2,2,31,1,2,0,0,1,0,6816,6562,10676,11265,11204,13898,0,4374,1065,312,3062,3361
1,100000,1,1,1,38,0,0,0,0,0,0,29387,29860,32128,32255,34419,36168,1508,3190,1206,3190,2714,26113
1,10000,1,2,2,39,0,0,0,0,-1,0,2385,9385,9645,-9949,9542,9105,8118,1000,0,23030,286,275
0,500000,2,2,2,26,0,0,0,0,0,0,59039,58262,54586,29280,31284,29371,4028,2077,1001,3008,1305,1007
1,260000,1,1,2,35,2,2,2,0,0,2,139582,149124,145333,148332,160810,155683,13400,0,6910,16502,0,5847
0,500000,1,1,2,37,-1,-1,-1,-1,-1,-1,3214,0,3030,1167,2255,0,0,3030,1167,2255,0,0
1,500000,1,3,1,55,2,0,0,0,0,0,613860,512526,334227,145482,125936,91382,37300,11000,4500,4000,4000,100000
1,380000,1,1,1,39,2,0,0,0,0,0,127449,130506,132838,136616,140240,143914,6600,6000,6000,6000,6000,6005
1,130000,1,3,1,56,-1,-1,-1,0,-1,-1,582,0,582,291,441,441,0,582,0,441,441,291
0,110000,2,2,1,29,0,0,0,-2,-1,2,27340,17353,0,0,3161,2996,10000,0,0,3161,0,30000
0,80000,2,3,1,45,-1,-1,-1,2,2,3,2516,0,1890,1712,4180,3820,0,1890,0,2523,0,0
1,60000,2,2,1,30,1,2,2,2,0,0,49174,49312,50987,49374,49613,53247,1223,2688,640,1223,4456,640
1,80000,1,2,1,43,-1,-1,-1,-1,-1,-1,390,390,390,414,414,414,390,390,414,414,414,390
0,50000,1,3,2,26,2,2,2,0,0,0,22578,23720,23046,23314,23801,24354,1800,0,950,862,947,814
1,170000,2,1,2,31,-1,-1,-1,-1,0,-1,199,199,199,398,199,199,199,199,398,0,199,398
1,130000,1,2,1,33,2,2,2,2,0,0,20062,21375,20824,21345,22209,23399,1943,67,1166,1222,1554,1508
1,300000,1,1,1,46,0,-1,-1,-1,0,-1,84,285,-33,932,725,2208,318,0,966,268,2208,0
0,110000,2,1,1,41,3,2,2,7,7,7,150,150,150,150,150,150,0,0,0,0,0,0
0,130000,1,1,1,45,0,0,0,0,0,0,58180,59134,61156,62377,63832,65099,2886,2908,2129,2354,2366,2291
0,230000,2,1,2,27,0,0,0,0,0,0,145959,94798,70299,40299,33112,18009,3551,3000,1284,1000,1000,1000
1,45294,1,2,1,40,2,2,3,2,2,0,50111,53900,52625,51012,48328,48655,5058,0,941,0,2670,1058
0,180000,2,2,1,46,-2,-2,-2,-2,-2,-2,0,12103,2250,899,0,1375,12103,2250,899,0,1375,0
1,10000,1,2,1,43,4,4,3,2,2,2,8641,8366,8094,7809,8448,8187,0,0,0,913,0,974
1,80000,1,2,1,50,0,0,0,0,0,0,77594,66626,71684,40080,28993,28154,4521,7822,5114,3720,3383,2774
0,150000,2,1,2,26,0,0,0,0,0,0,205467,195764,197085,202517,56898,58262,6000,6000,6000,5000,2000,2000
1,100000,1,2,2,45,2,2,2,2,0,0,65781,60114,59478,54336,50640,49113,0,4817,6,1700,3650,0
0,150000,2,1,2,26,0,0,0,0,-1,-1,38580,38168,37775,36390,390,390,2000,3473,1000,390,390,390
0,360000,2,2,2,32,0,0,0,0,0,0,11646,14124,23497,13128,13485,0,5000,10000,5000,3500,0,0
0,180000,2,3,2,42,0,0,0,0,0,0,102646,82849,78064,73437,108072,49206,5006,5000,5005,42500,3000,2000
0,150000,1,1,1,46,0,0,0,0,0,0,150838,152696,136915,139449,140851,142160,6000,5000,7000,5165,5500,6000
1,94541,1,1,1,32,2,0,0,0,0,0,92857,87891,89039,88263,66597,67274,3555,4414,3427,2686,3242,3000
0,50000,2,1,2,25,0,0,0,0,0,0,34476,25857,26621,27178,28038,28871,2000,1500,1000,1300,1300,1011
0,50000,1,3,1,38,0,0,0,0,0,0,31304,33479,34617,35735,37154,38380,3000,2000,2000,2000,2000,2000
0,90000,2,1,2,29,0,0,0,0,0,0,79063,64135,46678,85156,43269,44181,3687,1997,1995,1686,1749,1840
1,50000,2,2,1,29,1,0,0,1,1,1,20711,22462,23381,23088,24325,24223,2203,1593,387,1612,387,1735
1,20000,1,2,1,44,1,2,2,1,1,0,9078,10159,10406,11918,11924,12231,1382,555,2000,382,555,2434
1,80000,1,1,2,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,80000,2,2,1,30,1,1,1,1,1,2,20815,22169,22096,26658,27555,27712,2000,573,5141,1520,740,420
1,130000,1,2,2,33,2,2,3,2,0,0,20091,21459,20832,21386,22227,23466,2000,0,1200,1200,1600,1500
0,80000,2,2,2,30,-1,-1,-1,-1,-1,0,5919,5545,2154,583,11381,9508,5548,2154,583,11381,190,74
0,50000,2,3,2,22,0,0,0,0,0,0,18108,18512,19468,16989,17326,17748,1400,1300,2800,619,700,1000
1,20000,1,2,2,23,2,0,0,2,2,-2,15021,17452,19853,19437,0,0,6000,3000,295,0,0,0
1,212804,2,1,1,47,0,1,1,0,0,0,216433,218089,174770,157863,146093,146259,8103,2325,5725,5157,5332,4757
0,90000,2,2,1,34,1,2,2,-1,-1,-1,8021,7780,0,9281,0,340,77,0,9281,0,340,0
0,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,6906,4893,508,0,4861,2547,4893,508,0,4861,2547,0
0,50000,1,2,3,52,0,0,0,0,0,0,49854,51215,50144,10683,9953,9567,2500,1500,1300,800,1000,1500
1,298348,2,1,1,33,2,0,0,1,0,0,73093,69459,67663,54876,49506,24193,2527,4302,462,3048,4588,4615
1,155406,1,1,1,41,1,2,2,2,2,2,55943,55934,57988,59105,60379,61679,1378,3108,2540,2703,2296,3000
1,180000,2,2,1,38,-1,2,2,-1,0,0,7098,4089,0,8941,5181,5181,0,0,8941,0,0,0
0,160000,1,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,20000,2,2,1,25,-1,2,0,0,0,0,19744,19137,19476,16911,11893,9583,0,1200,0,5000,1000,0
1,150000,2,2,2,28,2,2,2,2,2,2,137564,137327,146648,147865,149356,145262,3500,13000,5200,5300,400,5000
0,240000,2,1,2,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,10000,10000,17000,10000,10000,8000
1,50000,1,1,1,36,1,1,1,1,0,0,49808,48707,51776,50713,48736,50894,49,3965,33,1893,4053,27
1,50000,2,1,2,22,0,0,0,0,0,0,47973,49294,48082,8727,9548,7839,2139,1415,940,936,280,298
1,170000,1,1,1,30,1,0,0,0,0,0,177800,172683,174811,167561,167226,165733,6500,7691,6380,5221,6035,6859
0,410000,1,1,2,32,0,0,0,0,0,0,198954,202511,199348,201941,101962,104837,7000,9000,9000,5000,5000,5000
1,20000,1,2,1,25,2,2,2,2,2,1,17775,17198,19997,19472,18623,19907,0,3098,122,0,1484,285
0,170000,1,1,2,30,-1,2,2,-1,-1,-1,998,998,0,499,724,390,0,0,499,724,390,424
1,80000,1,3,1,42,0,0,0,0,0,0,12540,11911,6933,3918,4805,5027,1137,1213,235,1365,758,1611
0,150000,2,3,2,28,-1,0,0,0,0,0,35199,36206,36343,45180,45694,45694,1588,1971,20000,914,0,1746
1,120000,2,2,1,52,1,2,0,0,0,0,123184,117849,120471,117218,116871,122192,0,6100,5700,4500,9000,4700
0,310000,2,1,2,36,0,0,0,0,0,0,67940,45746,46979,42045,40334,49542,2000,2000,2000,2000,13000,2000
1,10000,1,2,1,38,0,0,0,0,0,0,5997,5500,4548,4218,8935,7129,2521,2144,2301,5478,0,257
1,490000,1,1,1,43,1,-1,-1,-1,-1,-1,4593,3517,615,344,2358,4071,3517,658,344,2358,4071,2976
0,30000,1,2,2,29,0,0,0,-1,-1,0,13172,7965,3101,3126,7365,3245,1082,1000,3126,7365,0,828
0,70000,2,2,2,27,0,0,0,0,2,0,47938,49638,51005,54141,52676,53871,2500,2464,4600,0,2200,2180
0,210000,1,2,1,38,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,1451
1,96350,1,2,2,25,2,0,0,-1,-1,0,94332,55908,917,887,700,798,2761,201,193,28,435,431
1,80000,1,1,1,30,0,0,0,0,0,0,78860,78822,65106,49444,49307,47782,3327,2580,1734,2000,1736,2636
1,50000,1,2,1,39,0,0,0,0,0,0,47389,47541,42681,23624,20084,20247,2198,2495,5899,2981,6943,603
1,500000,1,1,1,44,1,0,2,2,0,0,61,3769,2457,2457,8225,6417,3708,0,0,5768,29,438
0,30000,1,3,2,22,2,0,0,0,0,0,28328,29505,25362,19493,5765,0,1704,1250,390,115,0,0
0,390000,1,2,1,39,-1,2,-1,-1,0,0,7831,3844,5797,7657,4086,5795,8,5806,7667,95,5804,4721
0,30000,1,2,1,38,0,0,0,0,0,0,29723,30428,26558,27265,27953,28456,2000,2000,1500,1500,1500,1500
0,100000,2,2,2,24,0,-1,-1,-1,-1,-1,13391,10577,8905,0,4290,0,10608,8944,200,4290,0,0
0,290000,1,2,2,27,0,0,0,0,0,0,98861,89638,50453,193665,188075,162106,3221,3104,160045,4959,5201,4582
0,50000,1,2,2,22,-1,0,0,2,0,0,5696,6723,8619,8334,8510,8728,1277,2173,0,459,513,161
1,200000,1,2,1,32,2,2,2,2,2,0,110419,112518,114247,115896,112545,115565,5400,5000,5000,0,5000,4235
1,10000,2,2,1,46,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0
1,50000,1,3,1,28,2,0,0,0,0,0,50881,49163,46992,47810,48788,47603,2175,1827,1912,1870,1649,1904
0,490000,1,3,1,28,0,0,0,0,0,0,108157,107692,108590,109389,110491,111158,4056,3993,3831,4111,3939,4001
0,230000,2,1,1,36,-1,-1,-1,-1,-1,-1,2078,380,2100,530,2282,1390,380,2100,530,2282,1390,380
1,50000,1,1,1,32,0,2,-1,-1,2,2,1332,182,298,577,246,3732,0,298,278,0,3485,0
0,20000,1,1,2,31,-1,-1,-1,-1,-1,-1,1261,390,390,390,0,780,390,390,390,0,780,0
0,260000,2,1,2,35,0,0,0,0,0,0,20556,25256,50175,46516,42815,39004,9581,30000,1590,1472,1317,1314
1,30000,1,2,1,32,1,0,0,0,0,0,7176,8091,9392,10009,10244,10677,1137,1438,933,581,589,577
0,50000,2,2,2,31,0,0,0,0,0,0,44325,45861,47667,48119,8257,8037,3000,3687,5000,1000,309,2000
0,30000,1,2,2,30,0,0,0,0,0,0,7038,8052,10153,9761,9960,4010,1291,2392,1000,199,80,949
0,60000,1,3,1,31,1,2,0,0,-2,-2,36243,35369,35320,0,0,0,0,1027,0,0,0,0
0,290000,2,2,1,33,0,0,0,0,0,0,117275,110481,107735,100195,84268,76356,3700,4005,4000,3000,2928,2000
0,180000,1,2,1,34,-1,-1,-1,-1,-1,-1,1341,4185,291,570,2260,1583,4185,291,570,2260,1583,3974
0,20000,1,2,1,50,0,0,0,0,2,0,6620,7556,8570,10020,9715,10153,1200,1300,1600,0,600,600
1,30000,1,1,1,54,1,0,0,2,2,2,23000,23651,26757,27641,27358,26781,1332,3811,1618,457,0,1387
0,200000,2,1,2,34,0,0,0,0,0,0,129554,116490,119279,121782,125427,140460,5600,6000,4300,5500,17000,5300
0,50000,1,3,2,46,0,0,0,0,0,0,50131,28152,20746,27624,16015,16746,1388,2011,1006,1000,1000,1000
1,30000,2,1,1,22,0,0,0,0,0,0,25575,26579,27800,28498,28600,29018,1432,1653,1521,793,814,834
0,200000,2,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326
