INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
0,100000,2,3,1,35,0,0,0,0,0,0,79277,80928,81284,71748,67577,68217,3580,3439,2474,2400,2500,2523
1,50000,1,2,1,52,1,0,0,0,0,0,29691,29009,28035,27414,7727,11569,784,4064,796,0,4958,171
0,500000,1,2,1,45,-1,-1,-1,-1,-1,-1,102690,15518,18909,31449,8253,25707,15599,19001,31603,8289,25832,2357
1,198010,1,2,1,38,0,0,0,0,0,0,176983,180637,183761,178981,181188,178704,6729,6370,7783,7025,6706,5984
1,430000,1,1,1,35,0,-1,-1,-2,-2,-2,671,843,1537,0,2743,0,843,1537,0,2743,672,0
0,150000,2,2,1,38,-2,-2,-2,-2,-2,-2,1106,2199,2997,735,1104,0,1208,1006,50000,1104,0,0
1,240000,1,1,1,38,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,390
0,80000,2,2,2,44,0,0,0,0,0,0,80610,81008,80725,50472,50340,42393,6502,4000,1889,2000,7700,9600
0,360000,1,3,2,34,0,0,0,0,0,0,304883,301286,258122,255309,233946,235916,15000,9221,9225,8112,8369,9000
1,40000,1,1,1,31,0,0,0,1,1,0,903,904,1711,1304,899,893,406,1213,0,0,395,0
0,80000,1,2,2,35,0,0,0,0,0,0,26994,28659,57803,27562,28224,28867,2000,30000,1000,1000,1000,1500
0,50000,2,2,3,46,0,0,0,0,0,0,44076,44406,45320,38446,36748,36827,1810,2500,2000,2000,1465,2000
0,350000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,50000,2,3,1,45,1,2,0,0,0,0,49768,47191,49422,49586,30023,28373,0,3000,1500,5000,2000,2000
1,70000,1,1,2,31,0,0,0,0,1,0,68467,69414,66993,68988,68757,56111,2659,3026,3708,2447,2456,2462
0,20000,1,3,2,40,0,0,0,0,0,0,17180,17715,18841,18989,11583,11859,1500,1500,1000,1000,1000,1000
1,360000,1,1,2,34,-1,-1,-1,-1,0,0,5935,2777,8428,19763,11912,4175,2945,8668,19763,63,2019,1234
1,158043,1,1,2,24,0,2,0,0,0,-1,117948,94994,68086,49893,31883,3508,971,2009,987,17075,5114,20702
0,50000,1,3,2,41,2,2,2,2,3,2,29368,28612,31623,33393,32587,31914,0,3500,2589,0,0,1332
0,20000,2,1,2,21,0,0,0,0,0,0,17374,18555,19489,19479,19705,8440,1466,1400,390,394,629,0
0,10000,1,3,2,21,0,0,2,0,0,0,4797,6457,6154,6154,6280,0,2400,0,0,126,0,0
1,140000,2,2,2,26,0,0,2,0,0,-1,28282,148806,139462,125046,46364,83460,125000,6,4578,1427,87179,26291
0,130000,2,1,2,27,-1,0,0,0,0,0,19486,52960,26491,19038,22297,25986,35000,10048,8000,5000,6000,8000
1,70000,2,2,2,31,2,0,0,0,0,0,65525,66891,68356,64663,59149,63505,2802,2959,2588,2142,5315,914
0,150000,1,3,2,39,1,-1,-1,-2,-2,-2,214450,147280,150000,0,-5000,0,5180,5000,0,0,5000,0
1,10000,1,1,2,23,1,1,6,6,6,5,2471,2527,2462,2287,2155,1741,242,121,3,47,160,0
0,210000,1,2,2,30,0,0,0,0,0,0,38967,48465,57928,60359,69782,83991,10000,10000,3000,10000,15000,326
1,30000,1,2,2,54,0,0,0,0,0,0,26278,24767,27533,26400,25620,390,1700,3400,2528,0,390,780
0,500000,2,1,2,47,-2,-2,-2,-2,-2,-2,0,3270,30760,143791,-200,-200,3270,30760,143791,0,0,0
0,340000,2,1,1,38,-1,-1,-1,0,0,-1,4397,13840,10780,8201,7675,5653,13847,10780,0,2000,5653,1976
0,50000,2,2,2,28,0,0,0,0,0,0,46096,25370,26331,24749,25269,26847,1442,1403,1000,919,2000,1000
0,90000,1,1,2,31,0,0,2,0,0,0,32581,36525,35660,36436,33548,32061,4500,0,3000,10000,2000,2000
0,50000,2,1,2,33,-1,2,-1,-1,-1,-2,7363,5180,31902,11044,0,0,39,32013,11079,0,0,0
0,40000,1,2,1,47,1,2,2,3,2,0,37611,36726,40985,40085,39354,40322,0,4898,0,0,1800,3000
0,170000,2,2,2,28,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000
0,420000,1,1,2,42,0,0,0,0,0,0,155814,155282,116385,106961,92331,89566,5397,5678,3577,3023,3026,3012
0,240000,2,2,1,49,-2,-1,2,-1,-1,-1,0,2353,2135,3305,0,5370,2421,0,3305,0,5370,4605
1,50000,1,1,2,28,2,2,1,1,1,1,39196,38839,39574,40135,40568,41261,588,1788,1788,1529,1858,1788
0,320000,2,2,2,31,-2,-2,-2,-2,-2,-2,3615,3707,5406,3144,1644,1925,3707,5406,3157,1644,1925,0
1,20000,1,2,2,27,1,4,3,2,1,0,13110,12631,12178,11747,11461,13904,0,32,31,32,2799,4725
0,180000,2,2,1,34,0,0,0,0,0,0,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100
1,50000,2,1,1,25,1,2,2,2,2,2,47006,47974,48904,49776,50307,49737,2018,2018,1943,1543,2276,1299
0,300000,1,2,1,51,1,2,0,0,0,2,198235,193548,198422,204116,214691,218101,0,8000,9000,15500,7000,10000
1,130000,1,2,1,37,0,0,0,2,2,2,25991,28053,30891,30096,32169,31520,2500,3300,0,2578,0,3225
1,140000,1,1,1,36,0,0,2,2,2,2,124417,133003,135104,136321,134689,137810,10822,5789,4907,648,6195,4191
1,100000,1,2,1,44,1,0,0,0,0,0,44688,45820,46907,47292,47686,48949,2253,2259,1794,2147,2851,527
1,116098,1,2,1,42,0,0,0,0,0,1,114120,116811,117376,109611,103001,86523,5661,5158,2500,5890,1443,12171
1,103051,1,2,1,30,0,0,0,0,0,0,9528,10505,12894,15417,13349,15238,1389,2915,2915,1389,2220,1389
1,210000,1,1,1,38,0,-1,-1,-1,-1,-1,215,434,325,325,325,325,434,325,325,325,325,325
0,170000,2,3,2,33,0,0,0,0,0,0,166348,162319,165592,167482,171106,164042,7354,7464,6127,6550,6100,10000
1,20000,2,3,1,44,2,0,0,0,0,0,17645,14234,15299,16313,17475,17577,1164,1600,1575,1741,530,2440
1,20000,1,2,1,31,-1,-1,1,1,-1,-1,439,763,682,66,66,66,765,66,66,66,66,66
1,260000,2,3,1,52,1,2,0,0,0,0,9979,9371,18488,27022,28402,800,0,10000,11264,1580,2,1098
0,70000,2,1,2,29,0,0,0,0,0,0,66330,68278,69181,69494,63275,57430,3049,2621,3032,2074,2000,1800
0,360000,2,1,2,32,0,0,0,0,0,0,290543,118479,112746,102611,92290,51489,7288,6079,6091,6227,5055,27486
1,280000,1,2,1,39,2,0,0,0,0,0,130549,131955,134910,139280,139188,271388,5000,5000,6585,6409,6046,3053
0,100000,1,1,1,35,1,2,2,2,2,0,17365,18102,17514,20207,19745,20263,1310,0,3000,0,1000,1000
0,50000,2,2,1,49,0,0,2,0,0,0,48501,51105,39094,19476,19483,19634,3500,0,680,693,851,700
0,50000,1,1,2,34,0,0,0,0,0,0,48559,47008,15435,10235,9119,8237,2573,2000,500,459,500,500
1,140000,1,3,1,38,2,2,2,2,2,2,110674,131306,127701,135551,135859,134687,22500,0,10000,2600,2300,5300
0,50000,1,3,2,26,2,0,0,0,0,0,31708,32439,28302,13881,14376,15261,1700,2000,1500,1100,1500,2000
1,203931,1,1,1,33,1,0,0,0,0,0,200518,198059,287564,187031,187936,190970,8617,8566,6765,7129,6909,6344
0,170000,2,1,2,27,2,2,2,0,0,0,169057,170609,164777,166227,166199,169533,7500,0,7400,5978,6251,5872
0,300000,2,1,2,26,0,0,0,0,0,0,277680,281719,284381,155562,158448,162626,12005,10155,6000,5000,6000,6000
1,20000,1,3,2,43,-1,-1,2,0,0,0,390,1736,1170,780,780,0,1736,0,0,0,0,0
1,360000,2,1,2,34,1,-2,-2,-1,-1,-2,0,0,0,326,0,0,0,0,326,0,0,0
1,230936,2,3,1,39,1,2,2,0,0,0,188653,188389,167110,167030,171329,169108,10692,0,6265,6566,6226,4867
1,180000,2,2,2,24,-1,-1,-1,-1,-1,-1,340,340,340,340,340,442,340,340,340,340,442,238
1,20000,1,2,1,51,1,0,0,0,0,0,15741,16505,17797,17891,18312,18602,1301,1593,687,710,640,984
0,360000,2,2,1,42,-2,-2,-2,-2,-2,-2,2333,6295,0,0,1070,0,6295,0,0,1070,0,0
1,360000,2,1,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,120000,1,1,1,50,1,-2,-2,-1,0,-1,0,-2008,-4016,4016,2008,8299,0,0,10040,0,8299,0
1,500000,2,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,20000,1,1,1,29,1,0,0,0,0,1,12642,13620,14702,15584,16408,17148,1361,1440,1300,1086,1084,0
0,70000,2,2,2,23,2,3,2,2,0,0,64655,63031,64440,62816,63473,65112,0,3000,0,2300,2661,2035
1,500000,1,1,1,54,2,2,2,0,0,0,518950,539418,519267,518741,516139,514975,39000,0,19000,19000,18000,15000
0,50000,2,2,1,43,0,0,0,2,0,0,51229,46954,51221,49759,49820,50525,2100,5896,0,2000,1988,2000
1,20000,1,1,1,24,-1,-1,-1,0,0,0,563,703,579,477,437,296,810,496,232,296,232,437
0,50000,2,2,1,32,0,0,0,0,0,0,44751,43952,29136,19048,17946,17340,1500,1239,612,607,2593,584
0,360000,1,1,1,49,1,-1,-1,-1,-1,-1,-3,630,1019,320,5817,907,633,1030,321,5846,911,6965
1,50000,1,1,1,32,2,2,2,2,2,1,30573,31761,32858,33315,33725,34532,1994,1902,1296,1262,1491,1492
0,30000,2,3,1,26,0,0,0,-1,0,0,27217,24346,9237,5881,29083,23795,1179,1361,5921,23665,566,213
1,80000,2,1,2,23,2,2,1,0,0,0,83845,84220,78004,76852,49768,50679,6143,539,3432,2405,2000,2000
0,170000,2,2,1,36,0,0,0,0,0,0,158651,143801,138145,125499,124205,123940,5428,4707,4400,4450,4650,4500
1,380000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,80000,2,3,1,57,0,0,0,0,0,0,80297,65002,62321,43303,40866,40573,3410,13800,3557,1620,1520,1805
0,170000,2,1,1,44,-1,-1,-1,-1,-1,-1,29940,15903,5641,2194,18601,2557,15927,5641,2194,18601,2557,3871
1,138592,1,2,1,36,0,0,0,0,0,0,124480,126460,121907,121849,106773,104695,4689,3870,4161,3814,4042,3871
1,50000,2,1,2,28,1,2,2,2,2,2,51943,50800,51967,50794,51911,50976,0,4156,0,4100,0,2000
1,170000,1,2,2,26,0,0,0,0,0,0,145354,143279,87885,84534,74758,78633,8000,3500,4000,4000,6000,0
1,200000,1,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,130000,1,2,1,31,0,0,0,0,0,0,53467,41816,21610,16590,16967,16855,2932,16005,565,1687,1789,1688
1,100000,1,1,1,27,0,0,0,0,0,0,30821,32015,32860,33639,33039,35946,2250,1898,1879,1874,3871,36660
0,60000,2,2,3,34,1,-1,0,0,-2,-1,0,60559,56317,0,0,567,60559,1126,0,0,567,1222
0,130000,1,2,1,50,0,0,2,0,0,2,122079,127725,129558,126907,99773,98086,7700,6000,5800,5800,2895,400
0,20000,2,2,2,27,0,0,0,0,0,-1,18854,19116,15030,13025,12223,15975,1292,1509,1522,3111,20000,1121
1,95978,2,1,1,32,0,0,-2,-2,-2,-2,27223,-994,-994,-994,-994,-994,0,0,0,0,0,0
1,100000,2,3,1,36,2,0,0,2,0,0,99298,101972,115335,112016,112906,120101,5220,16608,0,4233,9200,21000
0,140000,2,2,2,26,0,0,-1,-1,-1,0,8178,3776,3776,3776,4173,4287,1000,3776,3776,4173,1000,5049
0,260000,2,2,1,54,-1,-1,0,0,0,0,16570,7934,20258,52574,19463,20226,8234,20034,52045,7000,8073,30113
1,120000,2,2,1,39,0,-1,-1,-2,-2,-1,2230,2936,0,0,0,252,835,0,0,0,252,4895
1,140000,1,1,2,38,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,50000,1,2,1,38,0,0,0,0,0,0,48797,47153,43238,17253,16307,16651,1864,1811,594,587,1000,1000
1,60000,2,2,2,23,0,0,0,0,0,0,55765,56619,54636,18293,18107,18803,2600,1500,1000,1000,1000,3000
1,100000,2,1,1,29,2,2,2,2,2,2,56793,58256,58293,58664,62421,64252,3000,1557,1853,5303,2997,2057
1,234946,1,1,1,40,0,0,0,0,0,0,58244,63352,59876,59358,58445,58956,6753,1998,3227,1089,2087,2064
0,320000,1,1,1,52,0,0,0,0,0,0,293481,249201,232645,212184,204791,125974,10104,7216,10050,6313,4075,4033
1,90000,2,1,2,25,0,0,0,0,0,0,15544,18470,21604,22555,23793,25960,3500,3550,1400,1652,2729,2100
0,50000,1,2,1,47,-2,-2,-2,-2,-2,-2,-2640,0,2640,0,1000,4702,2640,2640,1500,1000,4702,36015
1,140000,1,1,1,27,0,0,0,0,0,0,128991,130162,107309,105046,103827,106404,5730,5001,3532,3587,4120,3169
0,500000,2,1,1,44,0,0,0,0,0,0,322849,331476,339278,85500,87192,92581,14000,15000,4000,4000,6784,0
0,80000,1,3,2,34,0,0,0,0,0,0,45876,46565,47967,48804,49624,50031,1752,2154,1991,1811,1742,2000
0,290000,2,2,2,30,-2,-2,-2,-2,-2,-2,4603,2698,6401,1864,5156,3277,2699,6491,1864,5157,3277,4883
0,240000,2,1,1,41,-1,-1,-1,-1,-1,-1,4420,16829,4745,2430,7792,33196,16920,4774,2442,7829,33361,1076
1,10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000
1,20000,2,3,1,52,0,0,0,2,0,0,10248,11271,13513,12999,14456,16313,1501,2743,0,1686,2089,0
0,50000,1,2,1,42,-2,-2,-2,-2,-1,0,1464,1469,2185,0,19777,19910,1469,2185,0,19777,629,296
1,80000,1,1,2,33,2,2,2,2,2,2,98677,89056,87525,78266,74967,66512,0,8000,0,5000,0,2428
1,20000,1,3,1,36,8,7,6,5,4,3,24166,23845,23214,22583,21662,21031,0,0,0,0,0,0
1,90190,2,1,1,23,0,0,0,0,0,0,90673,89803,75126,71426,49470,50245,3423,3604,3507,2509,2019,1871
0,80000,1,2,2,28,0,0,0,0,0,0,57798,50910,49940,49460,50687,50288,2050,1780,1800,2000,2000,2000
0,260000,2,2,1,30,0,0,0,0,0,0,66433,67134,67768,69033,70166,71377,2400,2496,2429,2599,2827,2050
1,50000,1,2,1,35,0,0,0,0,0,0,30410,30107,29277,20464,18034,17411,991,3437,406,420,477,323
1,290000,2,1,2,30,0,0,0,0,0,0,287969,293743,173805,234094,236423,214624,12215,7648,185660,9607,7679,7598
1,120000,1,1,2,28,0,0,0,2,2,0,7164,9383,16571,16607,16043,16379,2515,7703,600,0,595,599
0,230000,2,2,1,29,0,0,0,0,0,0,64982,44908,51535,24607,28279,48934,3000,11000,15000,13000,36000,3000
0,100000,2,2,1,33,-1,-1,-1,-1,-1,0,7067,-418,7064,15229,9689,2669,0,7482,15315,9705,0,4600
1,60000,2,1,2,28,2,2,2,2,2,2,22343,24678,25079,24380,26022,26542,3000,1100,0,2200,1100,1000
0,100000,2,2,2,27,-1,-1,-1,-2,-2,-2,11540,1300,0,0,0,0,1303,0,0,0,0,0
0,100000,2,1,2,30,0,0,0,0,0,0,90375,81572,71451,68530,66844,65820,3007,3200,3000,3500,2600,2500
0,180000,1,2,1,57,0,0,0,0,0,0,182329,177183,177694,127051,128562,129128,9000,7000,5000,5000,10000,5000
0,130000,1,2,2,29,0,0,0,0,0,0,29252,30086,30680,30797,31147,31996,2000,1793,1300,1223,1851,1000
1,110000,2,1,1,25,0,3,2,2,2,2,96073,93955,91802,96243,95402,97913,268,185,6876,1618,4188,3523
1,10000,1,2,1,39,0,1,2,1,1,1,8403,8760,6966,5853,4292,4127,2023,0,489,157,671,574
1,110000,1,2,2,28,1,2,1,1,0,0,55809,58246,56566,51726,48580,47847,4859,2492,59,2000,2004,1835
1,120000,1,1,1,54,-1,-1,-1,-1,0,-1,390,390,390,1878,390,930,390,390,1878,0,930,0
0,400000,1,1,1,43,-2,-2,-1,-1,-1,-1,-5,-5,5498,3259,5949,1111,0,5503,3262,5966,1111,2420
1,271310,2,2,1,31,0,1,0,0,0,0,259853,258254,264816,261254,20372,15442,3068,11234,10319,1228,1847,8
0,500000,2,3,2,35,1,-2,-1,0,0,0,458863,16818,37596,62845,80212,20494,16918,37596,31802,30615,21346,10678
0,100000,2,3,2,56,0,0,0,0,0,0,70048,67942,45591,39764,33091,34265,2200,1505,1300,1210,3000,2000
1,50000,1,2,2,27,1,0,1,0,0,2,22133,23672,24174,19311,17229,16683,2011,1058,860,1671,0,761
0,30000,2,2,1,31,0,0,2,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0
1,150000,1,1,1,38,5,4,3,2,2,-2,288585,282677,159283,148309,143972,139650,0,0,0,5000,5000,0
1,283833,1,1,1,33,-1,0,0,0,0,-1,1262,2864,10236,20850,16991,1058,2659,9689,11466,10033,1058,6748
0,290000,2,1,2,28,0,0,0,0,0,0,42601,34927,32034,29620,29822,28502,5000,6010,5000,1200,2000,901
1,490000,1,1,1,45,-1,-1,-1,-1,-1,-1,9763,7059,5606,3136,3353,12336,7059,6000,3136,3353,12336,1493
1,30000,1,2,1,38,0,0,-1,-1,-1,-1,18526,12529,5937,5880,1680,0,1500,5937,5888,1680,0,0
1,450000,1,1,1,42,-1,2,-1,-1,-1,-2,3566,240,1718,2284,-561,-1477,0,2000,2300,0,590,0
0,110000,1,1,1,48,0,0,0,0,0,0,73472,75431,76296,77260,72907,63104,3139,2529,2348,2308,2180,1687
0,290000,2,2,1,38,0,0,0,0,0,0,144160,147451,150617,153351,156213,158938,6000,6010,5600,5700,5700,6000
0,120000,2,3,1,43,1,2,-1,-1,-1,-2,2057,1722,716,926,0,0,524,716,926,0,0,485
1,590000,2,2,1,29,-2,-2,-2,-1,0,0,0,0,0,1387,2206,3014,0,0,1387,1000,1000,1000
0,20000,2,3,2,35,-2,-2,-2,-2,-2,-2,0,1492,0,0,0,0,1492,0,0,0,0,0
0,500000,2,2,1,36,0,0,0,0,0,-1,4952,6607,8544,15351,5839,9192,3008,4005,8048,131,9213,111
0,10000,2,5,2,24,-1,0,0,0,0,-2,5742,4576,4139,2583,0,0,1500,2000,583,0,0,0
1,140000,1,1,1,32,1,1,1,1,0,0,106432,105543,102271,99869,102281,103468,4605,3581,1099,4000,4030,3611
0,200000,1,1,2,28,0,0,0,0,0,0,220343,214375,201917,161221,162438,157415,7000,8016,5000,12000,6000,7000
1,274873,1,2,1,42,2,0,0,0,0,0,182901,181976,184373,189359,187422,191188,8974,7820,9039,6718,7243,7292
1,130000,1,2,2,28,1,0,0,0,0,0,121548,124049,126396,128770,131655,130063,4918,4804,4832,5000,4504,3623
0,500000,1,2,1,33,0,0,0,0,0,-1,26597,16573,19080,13860,15904,134584,3357,3010,2000,2044,131438,4504
1,120000,2,1,2,28,0,0,0,0,0,0,50477,52632,55282,56878,57948,59179,3500,4000,3500,2500,2200,2200
1,110000,2,2,2,30,1,-2,-2,-2,-2,-1,0,0,0,0,0,88,0,0,0,0,176,59
0,200000,2,2,1,39,0,0,0,0,0,0,80833,79100,70764,71629,70805,70718,3315,3088,2572,2559,2526,2620
0,30000,1,1,2,38,2,0,0,0,0,0,69707,71904,62630,57406,46231,73262,4000,5000,8000,1460,40000,10000
1,61450,1,3,1,42,2,1,1,0,0,0,70345,72039,71866,61492,49862,15952,3286,1465,2063,1296,2157,0
1,80000,1,2,1,44,0,0,0,1,0,0,78945,77202,77018,75901,55476,47426,3024,5537,1182,1744,1640,1952
0,220000,2,1,1,38,0,0,0,0,0,0,136269,138972,141900,144764,147657,150749,4967,5160,5233,5278,5464,6121
0,150000,2,2,1,34,-1,0,0,0,0,0,50523,46054,46191,45564,45840,47077,1763,2500,2000,2000,2000,2100
0,50000,2,2,1,36,0,0,0,0,0,0,16906,17645,18478,10279,10646,10776,1314,1147,348,512,435,190
1,525589,1,2,1,36,2,2,2,0,0,1,499580,522054,497251,505211,493241,433442,31239,0,16593,26324,7811,18574
0,210000,2,2,2,32,0,0,0,0,0,0,46255,50486,54019,58091,61630,65576,5000,5000,5000,4500,5000,5000
0,80000,2,2,1,29,2,0,0,0,0,0,80100,79368,81130,49407,49067,50234,3500,3700,1800,1900,3000,2000
1,40000,2,2,1,25,1,1,1,1,1,0,31591,33749,37209,36622,35290,35364,2991,4233,3652,1565,2870,2870
0,280000,2,2,2,34,0,0,0,-1,-1,-2,7215,28794,-5,1175,-23,-23,24143,0,1180,0,0,0
0,50000,2,2,1,25,1,3,2,2,0,0,52207,51067,51278,49425,30113,29644,0,2536,13,1199,1058,1073
0,450000,2,2,2,39,-1,0,0,0,0,-1,217126,43647,39827,43978,389,389,10329,3001,5217,1,390,390
1,50000,2,2,1,43,0,0,0,0,0,0,3294,4311,5333,6343,6469,6604,1076,1098,1105,230,239,240
0,50000,2,2,1,31,0,0,0,0,0,0,22716,19198,19462,14841,11088,10301,2000,1510,4000,1000,600,500
0,410000,2,1,2,34,0,0,0,0,0,0,43719,44624,40881,39008,47638,27519,2626,2616,2617,20000,1012,511
1,100000,2,1,2,38,2,2,2,2,2,2,37160,39750,40298,40835,41529,42697,3500,1500,1500,1500,2000,1500
0,20000,1,2,2,30,0,0,0,0,0,0,39508,16063,17090,17506,17924,18526,2546,1300,700,700,900,600
1,50000,1,3,1,45,3,2,1,0,0,0,50066,48987,48573,49265,49602,48609,0,587,1970,1295,1293,2003
0,300000,1,3,2,43,0,0,0,0,0,0,158741,155438,146043,142726,138849,137499,5823,5310,5302,5035,5118,4532
0,150000,2,1,2,32,0,0,0,0,2,2,35601,36488,35729,38117,37259,33010,2003,2000,3419,13,2088,9
1,80000,1,1,1,39,0,-2,-2,-2,-2,-2,153,146,114,-115,-115,-115,146,234,0,0,0,230
1,20000,1,2,2,50,0,0,0,0,0,0,16414,17431,18377,18395,18555,19154,1295,2118,1263,934,942,778
0,150000,2,2,1,27,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484
1,160000,1,1,1,43,0,0,0,0,1,0,496,1817,1416,2346,1839,4420,1721,853,2250,0,2874,0
0,230000,2,1,2,31,-2,-2,-2,-1,-1,-1,0,0,196,533,1238,957,0,196,533,1238,957,1187
0,120000,2,1,2,26,0,0,0,0,0,0,11513,12227,13321,15090,16836,18554,1206,1300,2000,2000,2000,2000
1,154071,1,2,1,41,1,0,0,0,0,0,139775,129467,131641,132802,100182,101501,5687,5427,4958,3192,3897,3207
1,60000,2,2,1,24,1,1,0,0,0,0,28838,27109,27575,27692,28295,27763,316,1457,1429,1043,1010,1122
1,330000,1,1,1,37,0,0,0,0,0,0,179934,177999,175269,153726,157119,158401,7975,5995,5591,5982,5980,5977
1,200000,1,1,2,36,-1,-1,-1,-1,-2,-1,4030,-10,964,1667,1848,6874,0,974,1675,1855,6905,431
0,200000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,100000,2,3,3,47,-1,-1,2,0,-1,-1,836,1859,1672,836,836,836,2695,0,0,836,836,836
1,140000,1,2,1,43,1,2,1,1,1,1,79285,77431,81075,83995,82797,90916,0,5000,4869,269,9499,273
1,243546,2,1,2,28,0,0,0,0,0,0,178948,181118,190288,193520,198013,198977,6910,12629,9096,9193,4944,10284
0,440000,2,1,2,28,0,0,0,0,0,0,67594,64042,62021,59545,48225,40049,3000,3000,5000,3000,3000,3000
1,474564,2,1,2,31,-1,-1,-1,-1,0,0,1439,421,295,3507,38538,5452,423,296,3508,37487,3365,6040
0,80000,1,2,1,34,1,-2,-1,-1,-1,-2,0,0,862,41300,0,0,0,862,41300,0,0,10000
1,40000,2,1,1,28,0,0,1,2,2,2,26422,29299,30157,29373,33785,34321,3326,1637,0,4880,1240,137
1,80000,1,2,1,45,0,0,0,0,0,0,78304,79553,73266,34944,40910,40344,3356,1681,714,44135,1482,1391
1,90000,1,1,1,35,1,1,1,0,0,0,34906,33863,33054,32996,33149,33357,1864,643,1163,1147,1259,3805
0,50000,1,1,2,42,-1,-1,0,0,0,0,12751,19660,14659,14951,14195,14471,22660,1300,519,518,515,528
1,140000,2,3,2,26,2,0,0,0,0,0,144010,142724,142802,140103,142750,142855,5301,5400,5100,5300,5500,5400
0,210000,1,2,1,43,0,0,0,0,0,0,48540,38410,40291,31869,32186,25554,4000,5013,4000,5000,5000,5000
0,180000,1,1,1,38,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326
1,50000,1,2,1,40,4,3,2,1,0,0,54030,52924,51919,50129,27577,28335,65,49,27,24,987,30966
1,20000,1,2,1,25,0,0,0,-1,0,-1,3925,4043,4030,729,1374,33,2651,2677,1029,1000,33,0
1,490000,1,1,1,45,0,-1,-1,-1,-1,-1,2719,2143,161,27,1599,1997,2143,166,0,1707,1994,2064
1,120000,2,2,2,24,2,0,0,0,0,0,67714,51385,35160,13425,8517,6174,2102,1021,274,3001,1004,4005
0,50000,1,2,2,28,0,0,0,2,0,0,8608,10300,12711,12210,12508,13306,2000,2900,0,500,1000,1000
0,20000,2,3,2,39,0,0,2,2,3,2,12241,16020,16457,20906,20289,20407,4000,1000,4750,0,600,0
0,170000,2,3,1,30,0,0,0,0,0,0,136639,138223,140964,138064,131845,128827,7200,7405,6022,4606,5006,4809
1,110000,1,1,1,35,1,0,0,0,0,0,36121,37225,38329,39060,40175,41133,2000,2000,1548,1516,1516,1162
0,20000,1,1,2,22,0,0,0,0,0,0,18093,18543,18911,19000,19397,19941,1300,1611,700,704,867,597
1,290000,1,1,2,40,0,0,0,1,1,1,7119,8705,9306,10066,10847,11435,1789,809,1000,946,920,1352
0,270000,2,1,2,27,-1,-1,2,2,-1,-1,9112,6035,3687,0,887,690,6035,0,0,887,690,6331
0,80000,1,1,2,35,0,0,0,0,0,0,52065,55205,55900,55622,56295,61598,5000,2606,2200,2100,6679,1700
0,60000,1,2,2,24,0,0,0,0,0,0,58197,47537,46576,41376,36959,35508,3000,3010,3004,3000,3000,3000
1,245315,1,2,1,34,2,0,0,0,0,-1,64379,31279,8295,12760,2869,3551,3777,3696,8043,4267,3840,3206
0,50000,2,1,2,25,-1,0,0,0,0,0,8540,9875,11396,13190,14967,16551,1479,2000,2000,2000,2000,4060
0,20000,2,1,2,27,0,0,0,0,-1,-1,14088,8842,6653,2946,1186,416,1111,1009,7,1190,416,831
0,200000,2,2,2,36,0,0,0,0,0,0,131694,122349,112715,102542,92335,81667,4269,3891,3488,3250,2755,2530
1,104098,1,2,2,25,0,0,0,0,0,1,49863,39298,39799,39965,41857,40666,2017,1974,1707,3415,1233,1828
1,20000,1,2,1,31,0,0,0,0,0,-1,19428,19078,19564,19676,8308,2891,1685,1133,595,505,5052,0
